Date,Location,Product,Amount,Total,Unit_price,Weekday,Is_holiday,Buen_fin,Hot_sale
2023-11-25,San Luis,Producto 21,7.0,36210.16,5172.88,Saturday,0,0,0
2023-11-25,Monterrey,Producto 20,7.0,44565.885,6366.555,Saturday,0,0,0
2023-11-25,Coahuila,Producto 12,3.5,33182.555,9480.73,Saturday,0,0,0
2023-11-25,Monterrey,Producto 12,3.5,27060.145,7731.47,Saturday,0,0,0
2023-11-25,San Luis,Producto 208,3.5,65336.495,18667.57,Saturday,0,0,0
2023-11-25,Queretaro,Producto 59,3.5,47669.895,13619.97,Saturday,0,0,0
2023-11-25,Coahuila,Producto 33,3.5,66903.62,19115.32,Saturday,0,0,0
2023-11-25,Reynosa,Producto 116,3.5,58000.705,16571.63,Saturday,0,0,0
2023-11-25,Coahuila,Producto 45,3.5,100644.495,28755.57,Saturday,0,0,0
2023-11-25,Coahuila,Producto 31,3.5,54768.63,15648.179999999998,Saturday,0,0,0
2023-11-25,Monterrey,Producto 31,3.5,43694.49,12484.14,Saturday,0,0,0
2023-11-25,Queretaro,Producto 16,3.5,58900.065,16828.59,Saturday,0,0,0
2023-11-25,Monterrey,Producto 8,7.0,140077.35,20011.05,Saturday,0,0,0
2023-11-25,Laredo,Producto 53,3.5,152942.3,43697.799999999996,Saturday,0,0,0
2023-11-25,Monterrey,Producto 53,14.0,480332.37,34309.455,Saturday,0,0,0
2023-11-25,Monterrey,Producto 273,3.5,30841.685,8811.91,Saturday,0,0,0
2023-11-25,Queretaro,Producto 273,3.5,17315.935,4947.410000000001,Saturday,0,0,0
2023-11-25,Queretaro,Producto 273,3.5,19722.15,5634.900000000001,Saturday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,8985.654999999999,2567.3299999999995,Sunday,0,0,0
2023-11-26,Monterrey,Producto 88,3.5,30955.435,8844.41,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,7.0,30951.13,4421.59,Sunday,0,0,0
2023-11-26,San Luis,Producto 273,7.0,32498.725,4642.675,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,20633.27,5895.22,Sunday,0,0,0
2023-11-26,San Luis,Producto 273,7.0,43858.955,6265.5650000000005,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,23061.185,6588.910000000001,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,26726.14,7636.04,Sunday,0,0,0
2023-11-26,Laredo,Producto 273,3.5,32373.915,9249.69,Sunday,0,0,0
2023-11-26,Coahuila,Producto 273,3.5,34994.435,9998.41,Sunday,0,0,0
2023-11-26,Laredo,Producto 273,3.5,36626.625,10464.75,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,7.0,64953.63,9279.09,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,24.5,89029.045,3633.8385714285714,Sunday,0,0,0
2023-11-26,Coahuila,Producto 273,3.5,16296.875,4656.25,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,17.5,75214.895,4297.994000000001,Sunday,0,0,0
2023-11-26,Queretaro,Producto 273,3.5,15031.1,4294.6,Sunday,0,0,0
2023-11-26,San Luis,Producto 273,3.5,15176.665,4336.1900000000005,Sunday,0,0,0
2023-11-26,Queretaro,Producto 273,3.5,18558.54,5302.4400000000005,Sunday,0,0,0
2023-11-26,Queretaro,Producto 273,3.5,14537.88,4153.679999999999,Sunday,0,0,0
2023-11-26,San Luis,Producto 273,3.5,12429.9,3551.4,Sunday,0,0,0
2023-11-26,Monterrey,Producto 248,7.0,42810.25,6115.75,Sunday,0,0,0
2023-11-26,Queretaro,Producto 186,3.5,26075.7,7450.2,Sunday,0,0,0
2023-11-26,Reynosa,Producto 186,3.5,32756.99,9359.140000000001,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,24327.625,6950.75,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,14.0,14470.68,1033.6200000000001,Sunday,0,0,0
2023-11-26,Queretaro,Producto 46,3.5,29843.52,8526.72,Sunday,0,0,0
2023-11-26,Queretaro,Producto 70,7.0,61189.52,8741.359999999999,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,30180.395,8622.97,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,7.0,47057.71,6722.53,Sunday,0,0,0
2023-11-26,San Luis,Producto 273,7.0,49410.55,7058.650000000001,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,18339.405,5239.83,Sunday,0,0,0
2023-11-26,Queretaro,Producto 273,3.5,28511.77,8146.22,Sunday,0,0,0
2023-11-26,San Luis,Producto 273,3.5,23158.695,6616.7699999999995,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,25794.055,7369.7300000000005,Sunday,0,0,0
2023-11-26,Reynosa,Producto 273,7.0,58180.01,8311.43,Sunday,0,0,0
2023-11-26,San Luis,Producto 273,3.5,25729.585,7351.3099999999995,Sunday,0,0,0
2023-11-26,Coahuila,Producto 273,7.0,73873.59000000001,10553.37,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,7.0,67061.54,9580.22,Sunday,0,0,0
2023-11-26,San Luis,Producto 273,3.5,33446.98,9556.28,Sunday,0,0,0
2023-11-26,Monterrey,Producto 1,17.5,25631.48,1464.656,Sunday,0,0,0
2023-11-26,Queretaro,Producto 1,3.5,5126.31,1464.66,Sunday,0,0,0
2023-11-26,San Luis,Producto 1,3.5,5126.31,1464.66,Sunday,0,0,0
2023-11-26,Monterrey,Producto 0,14.0,30648.24,2189.1600000000003,Sunday,0,0,0
2023-11-26,Online,Producto 0,3.5,7486.22,2138.92,Sunday,0,0,0
2023-11-26,Queretaro,Producto 0,3.5,7924.07,2264.02,Sunday,0,0,0
2023-11-26,Monterrey,Producto 5,7.0,19304.285,2757.755,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,9619.225,2748.35,Sunday,0,0,0
2023-11-26,Coahuila,Producto 273,3.5,10831.59,3094.7400000000002,Sunday,0,0,0
2023-11-26,Durango,Producto 273,3.5,10831.59,3094.7400000000002,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,14.0,41263.18,2947.37,Sunday,0,0,0
2023-11-26,Online,Producto 273,3.5,12669.405,3619.8300000000004,Sunday,0,0,0
2023-11-26,Queretaro,Producto 273,3.5,10831.59,3094.7400000000002,Sunday,0,0,0
2023-11-26,Coahuila,Producto 273,3.5,13541.78,3869.0800000000004,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,15084.3,4309.8,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,18827.34,5379.24,Sunday,0,0,0
2023-11-26,San Luis,Producto 273,3.5,19086.2,5453.2,Sunday,0,0,0
2023-11-26,Coahuila,Producto 21,3.5,21175.525,6050.150000000001,Sunday,0,0,0
2023-11-26,Monterrey,Producto 21,21.0,112317.66,5348.46,Sunday,0,0,0
2023-11-26,Queretaro,Producto 21,3.5,21175.525,6050.150000000001,Sunday,0,0,0
2023-11-26,Monterrey,Producto 20,3.5,24024.735,6864.21,Sunday,0,0,0
2023-11-26,Coahuila,Producto 12,3.5,29299.865,8371.390000000001,Sunday,0,0,0
2023-11-26,Monterrey,Producto 12,7.0,54120.29,7731.47,Sunday,0,0,0
2023-11-26,San Luis,Producto 12,3.5,28371.105,8106.03,Sunday,0,0,0
2023-11-26,Queretaro,Producto 201,3.5,71756.09000000001,20501.74,Sunday,0,0,0
2023-11-26,Queretaro,Producto 59,3.5,41092.835,11740.81,Sunday,0,0,0
2023-11-26,Cadereyta,Producto 33,3.5,64244.145,18355.469999999998,Sunday,0,0,0
2023-11-26,San Luis,Producto 33,3.5,58081.94,16594.84,Sunday,0,0,0
2023-11-26,Coahuila,Producto 31,3.5,45879.19,13108.34,Sunday,0,0,0
2023-11-26,Monterrey,Producto 8,3.5,60127.69,17179.34,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,3.5,29299.62,8371.32,Sunday,0,0,0
2023-11-26,Monterrey,Producto 273,7.0,92177.19,13168.17,Sunday,0,0,0
2023-11-26,Queretaro,Producto 273,3.5,216240.15,61782.9,Sunday,0,0,0
2023-11-26,Queretaro,Producto 273,3.5,33381.845,9537.67,Sunday,0,0,0
2023-11-27,Coahuila,Producto 22,7.0,20039.565,2862.7949999999996,Monday,0,0,0
2023-11-27,Coahuila,Producto 273,3.5,30141.23,8611.78,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,3.5,25835.355,7381.53,Monday,0,0,0
2023-11-27,Queretaro,Producto 273,7.0,58586.78000000001,8369.540000000003,Monday,0,0,0
2023-11-27,Queretaro,Producto 273,3.5,35404.67000000001,10115.620000000004,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,7.0,28630.63,4090.09,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,7.0,43652.805,6236.115,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,3.5,11837.98,3382.2799999999997,Monday,0,0,0
2023-11-27,Queretaro,Producto 273,7.0,26700.31,3814.3300000000004,Monday,0,0,0
2023-11-27,Queretaro,Producto 248,3.5,20890.1,5968.599999999999,Monday,0,0,0
2023-11-27,Reynosa,Producto 248,3.5,23424.45,6692.7,Monday,0,0,0
2023-11-27,Monterrey,Producto 186,7.0,40317.34,5759.62,Monday,0,0,0
2023-11-27,Coahuila,Producto 273,3.5,29724.8,8492.8,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,3.5,3617.670000000001,1033.6200000000003,Monday,0,0,0
2023-11-27,Queretaro,Producto 273,3.5,3617.670000000001,1033.6200000000003,Monday,0,0,0
2023-11-27,Monterrey,Producto 38,3.5,3000.655,857.33,Monday,0,0,0
2023-11-27,Online,Producto 38,3.5,3314.045,946.87,Monday,0,0,0
2023-11-27,Monterrey,Producto 47,3.5,51593.325,14740.949999999999,Monday,0,0,0
2023-11-27,Coahuila,Producto 273,3.5,24377.57,6965.0199999999995,Monday,0,0,0
2023-11-27,Coahuila,Producto 273,3.5,28509.25,8145.5,Monday,0,0,0
2023-11-27,Coahuila,Producto 273,3.5,41178.165,11765.19,Monday,0,0,0
2023-11-27,Queretaro,Producto 273,3.5,35207.305,10059.23,Monday,0,0,0
2023-11-27,Coahuila,Producto 1,3.5,5126.31,1464.66,Monday,0,0,0
2023-11-27,Laredo,Producto 1,3.5,5506.025000000001,1573.15,Monday,0,0,0
2023-11-27,Monterrey,Producto 1,42.0,61515.545,1464.6558333333332,Monday,0,0,0
2023-11-27,Queretaro,Producto 1,7.0,10252.62,1464.66,Monday,0,0,0
2023-11-27,Coahuila,Producto 0,14.0,29262.59,2090.185,Monday,0,0,0
2023-11-27,Monterrey,Producto 0,17.5,39033.505,2230.486,Monday,0,0,0
2023-11-27,Online,Producto 0,3.5,8807.33,2516.38,Monday,0,0,0
2023-11-27,Queretaro,Producto 0,7.0,17609.06,2515.5800000000004,Monday,0,0,0
2023-11-27,San Luis,Producto 0,3.5,7527.870000000001,2150.82,Monday,0,0,0
2023-11-27,Coahuila,Producto 5,3.5,9342.515,2669.29,Monday,0,0,0
2023-11-27,Monterrey,Producto 5,3.5,8897.665,2542.19,Monday,0,0,0
2023-11-27,Queretaro,Producto 5,3.5,10926.93,3121.98,Monday,0,0,0
2023-11-27,Laredo,Producto 273,3.5,10848.39,3099.54,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,10.5,20869.835,1987.6033333333332,Monday,0,0,0
2023-11-27,Queretaro,Producto 273,3.5,10100.23,2885.7799999999997,Monday,0,0,0
2023-11-27,Coahuila,Producto 273,3.5,10831.59,3094.7400000000002,Monday,0,0,0
2023-11-27,Laredo,Producto 273,3.5,11633.93,3323.98,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,10.5,32848.9,3128.4666666666667,Monday,0,0,0
2023-11-27,Queretaro,Producto 273,3.5,10831.59,3094.7400000000002,Monday,0,0,0
2023-11-27,Reynosa,Producto 273,3.5,11633.93,3323.98,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,3.5,18056.045,5158.87,Monday,0,0,0
2023-11-27,Coahuila,Producto 273,3.5,13541.78,3869.0800000000004,Monday,0,0,0
2023-11-27,Coahuila,Producto 273,3.5,15838.515,4525.29,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,10.5,41557.25,3957.8333333333335,Monday,0,0,0
2023-11-27,San Luis,Producto 273,3.5,13541.92,3869.12,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,3.5,18827.34,5379.24,Monday,0,0,0
2023-11-27,Queretaro,Producto 37,3.5,15372.245,4392.070000000001,Monday,0,0,0
2023-11-27,Coahuila,Producto 21,3.5,18137.455,5182.13,Monday,0,0,0
2023-11-27,Monterrey,Producto 21,3.5,17256.365,4930.39,Monday,0,0,0
2023-11-27,Online,Producto 21,3.5,25915.085,7404.3099999999995,Monday,0,0,0
2023-11-27,Queretaro,Producto 21,10.5,54315.20499999999,5172.876666666665,Monday,0,0,0
2023-11-27,Queretaro,Producto 20,3.5,21568.19,6162.339999999999,Monday,0,0,0
2023-11-27,Monterrey,Producto 12,3.5,27060.145,7731.47,Monday,0,0,0
2023-11-27,Monterrey,Producto 62,3.5,80995.565,23141.59,Monday,0,0,0
2023-11-27,Queretaro,Producto 59,3.5,41092.835,11740.81,Monday,0,0,0
2023-11-27,San Luis,Producto 59,3.5,39305.315,11230.09,Monday,0,0,0
2023-11-27,Coahuila,Producto 8,3.5,73240.23,20925.78,Monday,0,0,0
2023-11-27,Queretaro,Producto 8,3.5,81378.01000000001,23250.860000000004,Monday,0,0,0
2023-11-27,San Luis,Producto 53,3.5,126755.755,36215.93,Monday,0,0,0
2023-11-27,Queretaro,Producto 273,3.5,25747.155,7356.33,Monday,0,0,0
2023-11-27,Monterrey,Producto 273,3.5,30841.685,8811.91,Monday,0,0,0
2023-11-27,Coahuila,Producto 273,3.5,19722.15,5634.900000000001,Monday,0,0,0
2023-11-28,San Luis,Producto 76,3.5,19862.535,5675.01,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,3.5,21908.145,6259.47,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,3.5,26726.14,7636.04,Tuesday,0,0,0
2023-11-28,Reynosa,Producto 273,7.0,62843.865,8977.695,Tuesday,0,0,0
2023-11-28,Cadereyta,Producto 273,3.5,34186.145,9767.47,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,7.0,64953.63,9279.09,Tuesday,0,0,0
2023-11-28,Reynosa,Producto 273,3.5,36626.625,10464.75,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,3.5,10316.39,2947.54,Tuesday,0,0,0
2023-11-28,Cadereyta,Producto 273,7.0,28663.81,4094.8300000000004,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,3.5,15068.76,4305.36,Tuesday,0,0,0
2023-11-28,Reynosa,Producto 273,3.5,16144.52,4612.72,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,3.5,11837.98,3382.2799999999997,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 248,7.0,35722.12,5103.160000000001,Tuesday,0,0,0
2023-11-28,Durango,Producto 186,3.5,22485.925,6424.55,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 186,3.5,24841.46,7097.5599999999995,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 186,3.5,24984.4,7138.400000000001,Tuesday,0,0,0
2023-11-28,Laredo,Producto 273,3.5,3885.665,1110.19,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 273,14.0,14470.68,1033.6200000000001,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 51,3.5,27412.315,7832.089999999999,Tuesday,0,0,0
2023-11-28,Reynosa,Producto 51,3.5,29442.875,8412.25,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 273,3.5,24634.19,7038.339999999999,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,3.5,22055.88,6301.68,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 273,3.5,26801.075,7657.45,Tuesday,0,0,0
2023-11-28,San Luis,Producto 273,3.5,28511.77,8146.22,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 273,3.5,31676.925,9050.55,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,3.5,33530.77,9580.22,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 273,3.5,41178.165,11765.19,Tuesday,0,0,0
2023-11-28,Reynosa,Producto 273,3.5,37815.26,10804.36,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 1,7.0,10252.585,1464.655,Tuesday,0,0,0
2023-11-28,Laredo,Producto 1,3.5,5506.025000000001,1573.15,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 1,3.5,5126.31,1464.66,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 1,3.5,5126.31,1464.66,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 17,3.5,7663.25,2189.5,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 0,3.5,6678.98,1908.28,Tuesday,0,0,0
2023-11-28,Laredo,Producto 0,7.0,16170.98,2310.14,Tuesday,0,0,0
2023-11-28,Online,Producto 0,3.5,8807.33,2516.38,Tuesday,0,0,0
2023-11-28,Laredo,Producto 5,3.5,10034.57,2867.02,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 5,7.0,19304.285,2757.755,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 5,7.0,18685.03,2669.29,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 40,3.5,13541.22,3868.9199999999996,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,17.5,38476.97,2198.684,Tuesday,0,0,0
2023-11-28,Cadereyta,Producto 273,3.5,12220.88,3491.68,Tuesday,0,0,0
2023-11-28,San Luis,Producto 273,3.5,12668.53,3619.5800000000004,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 245,14.0,54675.6,3905.4,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,42.0,83239.66,1981.8966666666668,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 273,7.0,27796.58,3970.94,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,7.0,27747.93,3963.9900000000002,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 37,3.5,14633.395,4180.97,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 37,7.0,30744.455,4392.0650000000005,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 21,7.0,39280.605,5611.515,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 20,3.5,21568.19,6162.339999999999,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 20,7.0,36974.07,5282.01,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 12,3.5,24354.12,6958.32,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 12,3.5,33182.555,9480.73,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 176,3.5,80490.69,22997.34,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 59,3.5,39136.02,11181.72,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 33,3.5,63717.745,18205.07,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 79,3.5,54039.65,15439.9,Tuesday,0,0,0
2023-11-28,Queretaro,Producto 31,3.5,47328.015,13522.289999999999,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,7.0,155689.205,22241.315,Tuesday,0,0,0
2023-11-28,Coahuila,Producto 273,7.0,64767.57,9252.51,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,3.5,161471.485,46134.71,Tuesday,0,0,0
2023-11-28,Monterrey,Producto 273,3.5,26130.23,7465.78,Tuesday,0,0,0
2023-11-29,Monterrey,Producto 273,24.5,125663.895,5129.138571428572,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 273,7.0,44470.125,6352.875,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,3.5,24543.61,7012.46,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,3.5,32476.815,9279.09,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 273,7.0,68201.28,9743.039999999999,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,3.5,11786.215,3367.4900000000002,Wednesday,0,0,0
2023-11-29,Reynosa,Producto 273,3.5,13292.23,3797.7799999999997,Wednesday,0,0,0
2023-11-29,Coahuila,Producto 273,7.0,30062.235,4294.6050000000005,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,3.5,14315.315,4090.09,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 273,3.5,17580.22,5022.92,Wednesday,0,0,0
2023-11-29,San Luis,Producto 273,3.5,15031.1,4294.6,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 273,10.5,52891.79,5037.3133333333335,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 273,3.5,12429.9,3551.4,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 248,7.0,39463.9,5637.7,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 186,3.5,24841.46,7097.5599999999995,Wednesday,0,0,0
2023-11-29,Cadereyta,Producto 273,7.0,58193.065,8313.295,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 38,3.5,2850.645,814.47,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 51,14.0,120125.845,8580.4175,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,3.5,23528.855,6722.53,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,3.5,27154.05,7758.3,Wednesday,0,0,0
2023-11-29,Online,Producto 273,3.5,24233.44,6923.839999999999,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,3.5,30168.53,8619.58,Wednesday,0,0,0
2023-11-29,Coahuila,Producto 273,3.5,41178.165,11765.19,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 273,7.0,70414.61,10059.23,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 1,14.0,20505.205,1464.6575,Wednesday,0,0,0
2023-11-29,Coahuila,Producto 0,3.5,8804.529999999999,2515.5799999999995,Wednesday,0,0,0
2023-11-29,Laredo,Producto 0,3.5,9456.720000000001,2701.9200000000005,Wednesday,0,0,0
2023-11-29,Coahuila,Producto 5,7.0,19176.745,2739.535,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 5,24.5,62283.65500000001,2542.1900000000005,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,3.5,9619.225,2748.35,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 273,3.5,10100.23,2885.7799999999997,Wednesday,0,0,0
2023-11-29,Coahuila,Producto 273,3.5,10831.59,3094.7400000000002,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,7.0,20631.59,2947.37,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 273,10.5,35535.22,3384.306666666667,Wednesday,0,0,0
2023-11-29,San Luis,Producto 273,3.5,10831.59,3094.7400000000002,Wednesday,0,0,0
2023-11-29,Coahuila,Producto 245,3.5,14352.345,4100.67,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 245,3.5,13668.9,3905.4,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 273,3.5,21118.195,6033.7699999999995,Wednesday,0,0,0
2023-11-29,Online,Producto 273,3.5,22173.69,6335.339999999999,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 273,3.5,12369.875,3534.25,Wednesday,0,0,0
2023-11-29,Coahuila,Producto 273,3.5,13541.92,3869.12,Wednesday,0,0,0
2023-11-29,Coahuila,Producto 37,3.5,15372.245,4392.070000000001,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 37,3.5,16920.225,4834.349999999999,Wednesday,0,0,0
2023-11-29,Coahuila,Producto 21,3.5,18105.08,5172.88,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 21,3.5,17982.93,5137.9800000000005,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 12,7.0,54120.29,7731.47,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 33,3.5,61031.95,17437.7,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 101,7.0,97224.40000000001,13889.2,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 45,7.0,125379.73,17911.39,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 77,3.5,32806.025,9373.15,Wednesday,0,0,0
2023-11-29,Queretaro,Producto 16,3.5,53452.77,15272.22,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 154,3.5,73322.48,20949.28,Wednesday,0,0,0
2023-11-29,Monterrey,Producto 87,3.5,83888.595,23968.170000000002,Wednesday,0,0,0
2023-11-29,Online,Producto 273,3.5,31949.575,9128.45,Wednesday,0,0,0
2023-11-30,Queretaro,Producto 22,3.5,11719.05,3348.2999999999997,Thursday,0,0,0
2023-11-30,Queretaro,Producto 63,3.5,15014.65,4289.9,Thursday,0,0,0
2023-11-30,Monterrey,Producto 88,3.5,36205.19,10344.34,Thursday,0,0,0
2023-11-30,Queretaro,Producto 273,3.5,16249.345,4642.67,Thursday,0,0,0
2023-11-30,Monterrey,Producto 273,3.5,20633.27,5895.22,Thursday,0,0,0
2023-11-30,Laredo,Producto 273,3.5,35252.805,10072.23,Thursday,0,0,0
2023-11-30,Coahuila,Producto 273,10.5,102678.835,9778.936666666666,Thursday,0,0,0
2023-11-30,Monterrey,Producto 273,3.5,37984.555,10852.73,Thursday,0,0,0
2023-11-30,Coahuila,Producto 273,3.5,11314.24,3232.64,Thursday,0,0,0
2023-11-30,Queretaro,Producto 273,10.5,37288.125,3551.25,Thursday,0,0,0
2023-11-30,Monterrey,Producto 273,3.5,16743.09,4783.74,Thursday,0,0,0
2023-11-30,Online,Producto 273,3.5,14070.0,4020.0,Thursday,0,0,0
2023-11-30,Reynosa,Producto 273,3.5,17013.115,4860.89,Thursday,0,0,0
2023-11-30,Monterrey,Producto 273,3.5,16791.04,4797.4400000000005,Thursday,0,0,0
2023-11-30,Monterrey,Producto 273,7.0,25683.595,3669.085,Thursday,0,0,0
2023-11-30,Coahuila,Producto 186,3.5,15475.88,4421.679999999999,Thursday,0,0,0
2023-11-30,Laredo,Producto 186,3.5,24151.54,6900.4400000000005,Thursday,0,0,0
2023-11-30,Monterrey,Producto 186,3.5,24841.46,7097.5599999999995,Thursday,0,0,0
2023-11-30,Cadereyta,Producto 273,3.5,22157.415,6330.6900000000005,Thursday,0,0,0
2023-11-30,Coahuila,Producto 273,3.5,36971.69,10563.34,Thursday,0,0,0
2023-11-30,Monterrey,Producto 273,3.5,25793.53,7369.58,Thursday,0,0,0
2023-11-30,Monterrey,Producto 273,7.0,7235.340000000001,1033.6200000000001,Thursday,0,0,0
2023-11-30,Monterrey,Producto 38,3.5,3334.065,952.59,Thursday,0,0,0
2023-11-30,Queretaro,Producto 38,3.5,3196.62,913.3199999999999,Thursday,0,0,0
2023-11-30,Monterrey,Producto 81,3.5,4465.51,1275.8600000000001,Thursday,0,0,0
2023-11-30,Reynosa,Producto 46,3.5,27406.33,7830.38,Thursday,0,0,0
2023-11-30,Queretaro,Producto 273,3.5,21123.025,6035.150000000001,Thursday,0,0,0
2023-11-30,Cadereyta,Producto 273,3.5,23216.725,6633.349999999999,Thursday,0,0,0
2023-11-30,Monterrey,Producto 273,3.5,23216.725,6633.349999999999,Thursday,0,0,0
2023-11-30,Queretaro,Producto 273,3.5,27083.77,7738.22,Thursday,0,0,0
2023-11-30,Coahuila,Producto 273,3.5,41178.165,11765.19,Thursday,0,0,0
2023-11-30,Online,Producto 273,3.5,41182.32999999999,11766.379999999996,Thursday,0,0,0
2023-11-30,Queretaro,Producto 273,3.5,33477.815,9565.09,Thursday,0,0,0
2023-11-30,Coahuila,Producto 1,10.5,15378.895,1464.6566666666668,Thursday,0,0,0
2023-11-30,Monterrey,Producto 1,14.0,20505.205,1464.6575,Thursday,0,0,0
